timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1608485750168,3823,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-21,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3821,0,0
1608485746701,7383,Auth,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2356,0,77
1608485746701,2356,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-39,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2356,0,77
1608485749059,1008,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-39,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1008,0,0
1608485750068,4016,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-39,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4015,0,0
1608485746700,7452,Auth,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2200,0,80
1608485746700,2200,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-14,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2200,0,80
1608485748902,1055,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-14,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1055,0,0
1608485749957,4195,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-14,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4194,0,0
1608485746702,7466,Auth,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2862,0,67
1608485746702,2862,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-27,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2862,0,67
1608485749565,1629,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-27,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1629,0,0
1608485751195,2973,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-27,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2972,0,0
1608485746715,7468,Auth,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2382,0,48
1608485746715,2382,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-15,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2382,0,48
1608485749098,1725,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-15,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1725,0,0
1608485750823,3360,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-15,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3359,0,0
1608485746787,7450,Auth,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2510,0,1
1608485746787,2510,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-24,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2510,0,1
1608485749298,1576,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-24,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1576,0,0
1608485750874,3363,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-24,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3361,0,0
1608485746740,7505,Auth,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2100,0,60
1608485746740,2100,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2100,0,60
1608485748842,1037,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-3,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1037,0,0
1608485749880,4365,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-3,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4365,0,0
1608485746702,7569,Auth,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2770,0,69
1608485746702,2770,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2770,0,69
1608485749473,1599,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-2,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1599,0,0
1608485751073,3198,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-2,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3197,0,0
1608485746700,7580,Auth,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2429,0,79
1608485746700,2429,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-41,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2429,0,79
1608485749130,1126,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-41,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1126,0,0
1608485750256,4024,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-41,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4023,0,0
1608485746728,7621,Auth,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2605,0,31
1608485746728,2605,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-46,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2605,0,31
1608485749335,1553,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-46,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1553,0,0
1608485750889,3460,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-46,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3459,0,0
1608485746741,7623,Auth,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2718,0,59
1608485746741,2718,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2718,0,59
1608485749460,1533,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-5,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1533,0,0
1608485750994,3370,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-5,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3369,0,0
1608485746743,7625,Auth,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2667,0,58
1608485746743,2667,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-10,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2667,0,58
1608485749412,1577,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-10,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1577,0,0
1608485750989,3379,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-10,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3378,0,0
1608485746789,7625,Auth,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2242,0,2
1608485746789,2242,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-9,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2242,0,2
1608485749033,1009,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-9,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1009,0,0
1608485750043,4371,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-9,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4370,0,0
1608485746706,7716,Auth,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2924,0,58
1608485746706,2924,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-11,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2924,0,58
1608485749632,1646,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-11,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1646,0,0
1608485751278,3144,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-11,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3142,0,0
1608485752992,1503,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,410,0,0
1608485752992,410,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-22,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,410,0,0
1608485753402,1093,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-22,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1092,0,0
1608485753076,1423,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,432,0,1
1608485753076,432,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-35,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,432,0,1
1608485753508,991,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-35,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,990,0,0
1608485746782,7722,Auth,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2280,0,1
1608485746782,2280,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-47,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2280,0,1
1608485749064,1043,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-47,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1043,0,0
1608485750108,4396,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-47,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4395,0,0
1608485746704,7813,Auth,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2844,0,61
1608485746704,2844,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-45,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2844,0,61
1608485749550,1065,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-45,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1065,0,0
1608485750615,3902,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-45,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3902,0,0
1608485746702,7820,Auth,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2761,0,70
1608485746702,2761,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-36,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2761,0,70
1608485749465,1593,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-36,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1593,0,0
1608485751059,3463,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-36,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3462,0,0
1608485753076,1446,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,429,0,2
1608485753076,429,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-48,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,429,0,2
1608485753506,1016,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-48,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1015,0,0
1608485746725,7812,Auth,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2923,0,33
1608485746725,2923,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-28,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2923,0,33
1608485749650,2582,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-28,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,2582,0,0
1608485752231,2305,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-28,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2304,0,0
1608485746712,8026,Auth,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3936,0,57
1608485746712,3936,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-12,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,3936,0,57
1608485750649,1274,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-12,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1274,0,0
1608485751922,2815,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-12,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2814,0,0
1608485746789,8024,Auth,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2006,0,1
1608485746789,2006,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-7,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2006,0,1
1608485748797,1018,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-7,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,1018,0,0
1608485749815,4998,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-7,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,4996,0,0
1608485746726,8171,Auth,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,2916,0,38
1608485746726,2916,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-50,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,2916,0,38
1608485749643,2212,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-50,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,2212,0,0
1608485751855,3041,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-50,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3040,0,0
1608485746703,8264,Auth,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,21725,900,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3015,0,59
1608485746703,3015,Auth-0,302,Found,jp@gc - Ultimate Thread Group 1-23,text,true,,932,263,50,50,http://localhost/mantisbt-2.24.2/login.php,3015,0,59
1608485749720,2198,Auth-1,302,Found,jp@gc - Ultimate Thread Group 1-23,text,true,,662,333,50,50,http://localhost/mantisbt-2.24.2/login_cookie_test.php?return=my_view_page.php,2198,0,0
1608485751918,3048,Auth-2,200,OK,jp@gc - Ultimate Thread Group 1-23,text,true,,20131,304,50,50,http://localhost/mantisbt-2.24.2/my_view_page.php,3046,0,0
1608485753150,1940,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,850,0,1
1608485753150,850,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-18,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,850,0,1
1608485754000,1090,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-18,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1089,0,0
1608485753609,2182,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,412,0,0
1608485753609,412,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-40,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,412,0,0
1608485754022,1769,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-40,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1763,0,0
1608485753514,2284,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,577,0,0
1608485753514,577,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-43,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,577,0,0
1608485754091,1707,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-43,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1706,0,0
1608485753105,2695,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,709,0,1
1608485753105,709,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-1,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,709,0,1
1608485753814,1986,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-1,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1985,0,0
1608485753608,2193,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,630,0,0
1608485753608,630,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-19,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,630,0,0
1608485754238,1563,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-19,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1561,0,0
1608485753114,2689,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,898,0,1
1608485753114,898,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-44,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,898,0,1
1608485754013,1790,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-44,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1790,0,0
1608485753634,2175,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,593,0,0
1608485753634,593,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-4,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,593,0,0
1608485754228,1581,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-4,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1580,0,0
1608485753531,2408,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1370,0,0
1608485753531,1370,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-29,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,1370,0,0
1608485754901,1038,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-29,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1037,0,0
1608485753627,2320,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,473,0,0
1608485753627,473,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-13,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,473,0,0
1608485754100,1847,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-13,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1708,0,0
1608485753153,3135,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,27513,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,877,0,1
1608485753153,877,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-37,text,true,,660,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,877,0,1
1608485754030,2258,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-37,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,2256,0,0
1608485753695,2599,Get issue,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,27512,703,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1133,0,0
1608485753695,1133,Get issue-0,302,Found,jp@gc - Ultimate Thread Group 1-30,text,true,,659,402,50,50,http://localhost/mantisbt-2.24.2/jump_to_bug.php,1133,0,0
1608485754828,1466,Get issue-1,200,OK,jp@gc - Ultimate Thread Group 1-30,text,true,,26853,301,50,50,http://localhost/mantisbt-2.24.2/view.php?id=1,1465,0,0
